Item Name,Listings,Price,Currency,Timestamp
Sticker | FL1T (Gold) | Berlin 2019,16,16.81,CDN,2023-08-30 06:30:12.144715
Sticker | allu (Foil) | Berlin 2019,193,14.30,P,2023-08-31 10:05:40.601543
Sticker | ENCE | Berlin 2019,662,14.38,P,2023-08-31 10:05:40.601543
Sticker | ShahZaM (Foil) | Berlin 2019,111,14.68,P,2023-08-31 10:05:40.601543
Sticker | xseveN (Foil) | Berlin 2019,165,14.95,P,2023-08-31 10:05:40.601543
Sticker | oskar (Foil) | Berlin 2019,97,15.00,P,2023-08-31 10:05:42.757834
Sticker | CeRq (Foil) | Berlin 2019,67,15.01,P,2023-08-31 10:05:42.757834
Sticker | NRG (Holo) | Berlin 2019,842,15.69,P,2023-08-31 10:05:42.757834
Sticker | Grayhound Gaming | Berlin 2019,192,15.69,P,2023-08-31 10:05:42.757834
Sticker | Grayhound Gaming (Holo) | Berlin 2019,329,15.95,P,2023-08-31 10:05:42.757834
Sticker | REZ (Foil) | Berlin 2019,230,16.34,P,2023-08-31 10:05:42.757834
Sticker | Lekr0 (Foil) | Berlin 2019,98,16.34,P,2023-08-31 10:05:42.757834
Sticker | Forester (Foil) | Berlin 2019,88,16.39,P,2023-08-31 10:05:42.757834
Sticker | Kjaerbye (Foil) | Berlin 2019,139,16.60,P,2023-08-31 10:05:42.757834
Sticker | INTZ E-SPORTS CLUB (Holo) | Berlin 2019,370,16.63,P,2023-08-31 10:05:42.757834
Sticker | Golden (Foil) | Berlin 2019,152,16.80,P,2023-08-31 10:05:58.150514
Sticker | Renegades (Holo) | Berlin 2019,541,16.82,P,2023-08-31 10:05:58.150514
Sticker | JaCkz (Foil) | Berlin 2019,113,16.93,P,2023-08-31 10:05:58.150514
Sticker | almazer (Foil) | Berlin 2019,69,16.98,P,2023-08-31 10:05:58.150514
Sticker | NAF (Foil) | Berlin 2019,148,16.98,P,2023-08-31 10:05:58.150514
Sticker | ISSAA (Foil) | Berlin 2019,103,17.21,P,2023-08-31 10:05:58.150514
Sticker | device | Berlin 2019,513,17.36,P,2023-08-31 10:05:58.150514
Sticker | forZe eSports (Holo) | Berlin 2019,205,17.37,P,2023-08-31 10:05:58.150514
Sticker | CR4ZY | Berlin 2019,"1,640",17.44,P,2023-08-31 10:05:58.150514
Sticker | nexa (Foil) | Berlin 2019,105,17.64,P,2023-08-31 10:05:58.150514
Sticker | xand (Foil) | Berlin 2019,69,17.68,P,2023-08-31 10:06:00.343423
Sticker | speed4k (Foil) | Berlin 2019,155,17.89,P,2023-08-31 10:06:00.343423
Sticker | sergej (Foil) | Berlin 2019,104,17.94,P,2023-08-31 10:06:00.343423
Sticker | Magisk (Foil) | Berlin 2019,116,17.94,P,2023-08-31 10:06:00.343423
Sticker | ALEX (Foil) | Berlin 2019,59,18.20,P,2023-08-31 10:06:00.343423
Sticker | compLexity Gaming | Berlin 2019,363,18.24,P,2023-08-31 10:06:00.343423
Sticker | Summer | Berlin 2019,105,18.30,P,2023-08-31 10:06:00.343423
Sticker | v4lde (Foil) | Berlin 2019,101,18.44,P,2023-08-31 10:06:00.343423
Sticker | Boombl4 (Foil) | Berlin 2019,84,18.53,P,2023-08-31 10:06:00.343423
Sticker | svyat (Foil) | Berlin 2019,61,18.57,P,2023-08-31 10:06:00.343423
Sticker | EspiranTo (Foil) | Berlin 2019,67,18.71,P,2023-08-31 10:06:03.028783
Sticker | Krad (Foil) | Berlin 2019,87,18.95,P,2023-08-31 10:06:03.028783
Sticker | DeadFox (Foil) | Berlin 2019,122,18.95,P,2023-08-31 10:06:03.028783
Sticker | nitr0 (Foil) | Berlin 2019,103,19.00,P,2023-08-31 10:06:03.028783
Sticker | DeStiNy (Foil) | Berlin 2019,120,19.29,P,2023-08-31 10:06:03.028783
Sticker | t0rick (Foil) | Berlin 2019,91,19.32,P,2023-08-31 10:06:03.028783
Sticker | apEX (Foil) | Berlin 2019,209,19.59,P,2023-08-31 10:06:03.028783
Sticker | FL1T (Foil) | Berlin 2019,117,19.61,P,2023-08-31 10:06:03.028783
Sticker | stanislaw (Foil) | Berlin 2019,72,19.61,P,2023-08-31 10:06:03.028783
Sticker | LETN1 (Foil) | Berlin 2019,75,19.71,P,2023-08-31 10:06:03.028783
Sticker | gade (Foil) | Berlin 2019,96,19.96,P,2023-08-31 10:06:07.790587
Sticker | DreamEaters | Berlin 2019,125,19.98,P,2023-08-31 10:06:07.790587
Sticker | Team Liquid (Holo) | Berlin 2019,392,20.03,P,2023-08-31 10:06:07.790587
Sticker | oBo (Foil) | Berlin 2019,166,20.04,P,2023-08-31 10:06:07.790587
Sticker | EliGE (Foil) | Berlin 2019,277,20.29,P,2023-08-31 10:06:07.790587
Sticker | NBK- (Foil) | Berlin 2019,79,20.81,P,2023-08-31 10:06:07.790587
Sticker | DreamEaters (Holo) | Berlin 2019,279,20.82,P,2023-08-31 10:06:07.790587
Sticker | Natus Vincere | Berlin 2019,"1,047",20.88,P,2023-08-31 10:06:07.790587
Sticker | AmaNEk (Foil) | Berlin 2019,70,21.53,P,2023-08-31 10:06:07.790587
Sticker | NEO (Foil) | Berlin 2019,143,21.63,P,2023-08-31 10:06:07.790587
Sticker | North (Holo) | Berlin 2019,338,21.82,P,2023-08-31 10:06:08.926529
Sticker | Astralis | Berlin 2019,846,22.28,P,2023-08-31 10:06:08.926529
Sticker | yuurih (Foil) | Berlin 2019,92,22.68,P,2023-08-31 10:06:08.926529
Sticker | Aleksib (Foil) | Berlin 2019,199,22.86,P,2023-08-31 10:06:08.926529
Sticker | StarLadder (Holo) | Berlin 2019,878,23.06,P,2023-08-31 10:06:08.926529
Sticker | Ethan (Foil) | Berlin 2019,69,23.40,P,2023-08-31 10:06:08.926529
Sticker | SicK (Foil) | Berlin 2019,89,23.53,P,2023-08-31 10:06:08.926529
Sticker | Xyp9x (Foil) | Berlin 2019,53,23.53,P,2023-08-31 10:06:08.926529
Sticker | TACO (Foil) | Berlin 2019,108,23.53,P,2023-08-31 10:06:08.926529
Sticker | Ramz1kBO$$ (Foil) | Berlin 2019,44,23.57,P,2023-08-31 10:06:08.926529
Sticker | chrisJ (Foil) | Berlin 2019,67,24.84,P,2023-08-31 10:06:10.548798
Sticker | aizy (Foil) | Berlin 2019,74,25.01,P,2023-08-31 10:06:10.548798
Sticker | Jerry (Foil) | Berlin 2019,50,25.35,P,2023-08-31 10:06:10.548798
Sticker | woxic (Foil) | Berlin 2019,190,25.48,P,2023-08-31 10:06:10.548798
Sticker | ENCE (Holo) | Berlin 2019,292,25.48,P,2023-08-31 10:06:10.548798
Sticker | s1mple | Berlin 2019,692,25.48,P,2023-08-31 10:06:10.548798
Sticker | arT | Berlin 2019,173,25.48,P,2023-08-31 10:06:10.548798
Sticker | Stewie2K (Foil) | Berlin 2019,212,25.82,P,2023-08-31 10:06:10.548798
Sticker | erkaSt (Foil) | Berlin 2019,78,26.39,P,2023-08-31 10:06:10.548798
Sticker | kinqie (Foil) | Berlin 2019,72,26.52,P,2023-08-31 10:06:10.548798
Sticker | Tyloo | Berlin 2019,"1,687",26.54,P,2023-08-31 10:06:12.156935
Sticker | facecrack (Foil) | Berlin 2019,46,26.63,P,2023-08-31 10:06:12.156935
Sticker | Syman Gaming (Holo) | Berlin 2019,313,27.34,P,2023-08-31 10:06:12.156935
Sticker | shox (Foil) | Berlin 2019,507,27.44,P,2023-08-31 10:06:12.156935
Sticker | compLexity Gaming (Holo) | Berlin 2019,206,27.45,P,2023-08-31 10:06:12.156935
Sticker | Vitality (Holo) | Berlin 2019,411,27.45,P,2023-08-31 10:06:12.156935
Sticker | electronic (Foil) | Berlin 2019,249,28.45,P,2023-08-31 10:06:12.156935
Sticker | Keoz (Foil) | Berlin 2019,36,28.83,P,2023-08-31 10:06:12.156935
Sticker | ottoNd (Foil) | Berlin 2019,215,30.02,P,2023-08-31 10:06:12.156935
Sticker | GuardiaN (Foil) | Berlin 2019,93,29.68,P,2023-08-31 10:06:12.156935
Sticker | Sico (Foil) | Berlin 2019,47,30.06,P,2023-08-31 10:06:17.962115
Sticker | fer (Foil) | Berlin 2019,153,30.31,P,2023-08-31 10:06:17.962115
Sticker | MIBR | Berlin 2019,185,31.22,P,2023-08-31 10:06:17.962115
Sticker | ropz | Berlin 2019,115,33.29,P,2023-08-31 10:06:17.962115
Sticker | G2 Esports | Berlin 2019,300,33.62,P,2023-08-31 10:06:17.962115
Sticker | North | Berlin 2019,144,33.65,P,2023-08-31 10:06:17.962115
Sticker | Ninjas in Pyjamas (Holo) | Berlin 2019,236,33.86,P,2023-08-31 10:06:17.962115
Sticker | Avangar | Berlin 2019,388,34.29,P,2023-08-31 10:06:17.962115
Sticker | Jame (Foil) | Berlin 2019,93,34.55,P,2023-08-31 10:06:17.962115
Sticker | Astralis (Holo) | Berlin 2019,379,34.57,P,2023-08-31 10:06:17.962115
Sticker | LUCAS1 (Foil) | Berlin 2019,89,35.14,P,2023-08-31 10:06:20.645968
Sticker | NiKo | Berlin 2019,191,35.30,P,2023-08-31 10:06:20.645968
Sticker | dupreeh (Foil) | Berlin 2019,144,35.36,P,2023-08-31 10:06:20.645968
Sticker | olofmeister (Foil) | Berlin 2019,88,37.04,P,2023-08-31 10:06:20.645968
Sticker | neaLaN (Foil) | Berlin 2019,31,37.72,P,2023-08-31 10:06:20.645968
Sticker | chelo (Foil) | Berlin 2019,60,38.55,P,2023-08-31 10:06:20.645968
Sticker | INTZ E-SPORTS CLUB | Berlin 2019,55,38.58,P,2023-08-31 10:06:20.645968
Sticker | coldzera (Foil) | Berlin 2019,95,38.61,P,2023-08-31 10:06:20.645968
Sticker | GeT_RiGhT (Foil) | Berlin 2019,140,38.95,P,2023-08-31 10:06:20.645968
Sticker | tarik (Foil) | Berlin 2019,45,39.22,P,2023-08-31 10:06:20.645968
Sticker | Zeus (Foil) | Berlin 2019,198,39.27,P,2023-08-31 10:06:24.851881
Sticker | Lucky | Berlin 2019,137,39.30,P,2023-08-31 10:06:24.851881
Sticker | BnTeT (Foil) | Berlin 2019,52,39.87,P,2023-08-31 10:06:24.851881
Sticker | FaZe Clan (Holo) | Berlin 2019,625,39.87,P,2023-08-31 10:06:24.851881
Sticker | KSCERATO (Foil) | Berlin 2019,74,40.26,P,2023-08-31 10:06:24.851881
Sticker | VINI (Foil) | Berlin 2019,58,40.43,P,2023-08-31 10:06:24.851881
Sticker | CR4ZY (Holo) | Berlin 2019,144,42.69,P,2023-08-31 10:06:24.851881
Sticker | Liazz (Foil) | Berlin 2019,77,43.37,P,2023-08-31 10:06:24.851881
Sticker | f0rest (Foil) | Berlin 2019,397,44.21,P,2023-08-31 10:06:24.851881
Sticker | FaZe Clan | Berlin 2019,414,47.43,P,2023-08-31 10:06:24.851881
Sticker | StarLadder (Foil) | Berlin 2019,203,47.77,P,2023-08-31 10:06:28.521330
Sticker | FURIA (Holo) | Berlin 2019,271,48.22,P,2023-08-31 10:06:28.521330
Sticker | malta (Foil) | Berlin 2019,56,49.03,P,2023-08-31 10:06:28.521330
Sticker | karrigan (Foil) | Berlin 2019,155,49.16,P,2023-08-31 10:06:28.521330
Sticker | Natus Vincere (Holo) | Berlin 2019,303,50.18,P,2023-08-31 10:06:28.521330
Sticker | Perfecto (Foil) | Berlin 2019,173,53.04,P,2023-08-31 10:06:28.521330
Sticker | MIBR (Holo) | Berlin 2019,149,53.14,P,2023-08-31 10:06:28.521330
Sticker | Ninjas in Pyjamas | Berlin 2019,82,53.71,P,2023-08-31 10:06:28.521330
Sticker | dexter (Foil) | Berlin 2019,40,56.20,P,2023-08-31 10:06:28.521330
Sticker | rain (Foil) | Berlin 2019,149,56.86,P,2023-08-31 10:06:28.521330
Sticker | Renegades (Foil) | Berlin 2019,111,57.06,P,2023-08-31 10:06:30.696611
Sticker | somebody | Berlin 2019,55,58.81,P,2023-08-31 10:06:30.696611
Sticker | ableJ (Foil) | Berlin 2019,52,62.10,P,2023-08-31 10:06:30.696611
Sticker | Grayhound Gaming (Foil) | Berlin 2019,93,62.46,P,2023-08-31 10:06:30.696611
Sticker | jks (Foil) | Berlin 2019,82,63.40,P,2023-08-31 10:06:30.696611
Sticker | huNter- (Foil) | Berlin 2019,134,64.09,P,2023-08-31 10:06:30.696611
Sticker | G2 Esports (Holo) | Berlin 2019,125,67.19,P,2023-08-31 10:06:30.696611
Sticker | kNgV- | Berlin 2019,166,67.41,P,2023-08-31 10:06:30.696611
Sticker | mousesports (Holo) | Berlin 2019,293,69.59,P,2023-08-31 10:06:30.696611
Sticker | INTZ E-SPORTS CLUB (Foil) | Berlin 2019,74,70.72,P,2023-08-31 10:06:30.696611
Sticker | frozen (Foil) | Berlin 2019,84,71.90,P,2023-08-31 10:06:48.497766
Sticker | HellRaisers | Berlin 2019,110,72.40,P,2023-08-31 10:06:48.497766
Sticker | kennyS | Berlin 2019,599,74.23,P,2023-08-31 10:06:48.497766
Sticker | ZywOo (Foil) | Berlin 2019,233,76.49,P,2023-08-31 10:06:48.497766
Sticker | mousesports | Berlin 2019,149,77.79,P,2023-08-31 10:06:48.497766
Sticker | device (Foil) | Berlin 2019,108,78.01,P,2023-08-31 10:06:48.497766
Sticker | Attacker (Foil) | Berlin 2019,45,78.81,P,2023-08-31 10:06:48.497766
Sticker | FalleN (Foil) | Berlin 2019,164,79.08,P,2023-08-31 10:06:48.497766
Sticker | Freeman (Foil) | Berlin 2019,54,84.31,P,2023-08-31 10:06:48.497766
Sticker | Avangar (Holo) | Berlin 2019,117,88.86,P,2023-08-31 10:06:48.497766
Sticker | ENCE (Foil) | Berlin 2019,267,94.49,P,2023-08-31 10:07:19.956671
Sticker | Summer (Foil) | Berlin 2019,34,96.49,P,2023-08-31 10:07:19.956671
Sticker | HellRaisers (Holo) | Berlin 2019,241,105.88,P,2023-08-31 10:07:19.956671
Sticker | Team Liquid (Foil) | Berlin 2019,116,108.49,P,2023-08-31 10:07:19.956671
Sticker | Lucky (Foil) | Berlin 2019,87,109.65,P,2023-08-31 10:07:19.956671
Sticker | DreamEaters (Foil) | Berlin 2019,45,113.63,P,2023-08-31 10:07:19.956671
Sticker | Twistzz (Foil) | Berlin 2019,142,113.85,P,2023-08-31 10:07:19.956671
Sticker | compLexity Gaming (Foil) | Berlin 2019,41,115.07,P,2023-08-31 10:07:19.956671
Sticker | NRG (Foil) | Berlin 2019,60,118.23,P,2023-08-31 10:07:19.956671
Sticker | Tyloo (Holo) | Berlin 2019,189,133.99,P,2023-08-31 10:07:19.956671
Sticker | MIBR (Foil) | Berlin 2019,129,140.00,P,2023-08-31 10:07:34.492798
Sticker | Vitality (Foil) | Berlin 2019,82,143.14,P,2023-08-31 10:07:34.492798
Sticker | s1mple (Foil) | Berlin 2019,159,146.41,P,2023-08-31 10:07:34.492798
Sticker | forZe eSports (Foil) | Berlin 2019,53,154.91,P,2023-08-31 10:07:34.492798
Sticker | FURIA (Foil) | Berlin 2019,78,156.22,P,2023-08-31 10:07:34.492798
Sticker | kNgV- (Foil) | Berlin 2019,47,179.33,P,2023-08-31 10:07:34.492798
Sticker | Ninjas in Pyjamas (Foil) | Berlin 2019,90,180.84,P,2023-08-31 10:07:34.492798
Sticker | NiKo (Foil) | Berlin 2019,97,185.68,P,2023-08-31 10:07:34.492798
Sticker | Natus Vincere (Foil) | Berlin 2019,92,186.27,P,2023-08-31 10:07:34.492798
Sticker | North (Foil) | Berlin 2019,128,186.56,P,2023-08-31 10:07:34.492798
Sticker | Astralis (Foil) | Berlin 2019,127,195.04,P,2023-08-31 10:07:36.103176
Sticker | ropz (Foil) | Berlin 2019,80,195.43,P,2023-08-31 10:07:36.103176
Sticker | FaZe Clan (Foil) | Berlin 2019,119,233.95,P,2023-08-31 10:07:36.103176
Sticker | arT (Foil) | Berlin 2019,16,235.70,P,2023-08-31 10:07:36.103176
Sticker | Syman Gaming (Foil) | Berlin 2019,40,257.34,P,2023-08-31 10:07:36.103176
Sticker | somebody (Foil) | Berlin 2019,28,289.96,P,2023-08-31 10:07:36.103176
Sticker | mousesports (Foil) | Berlin 2019,106,290.20,P,2023-08-31 10:07:36.103176
Sticker | G2 Esports (Foil) | Berlin 2019,44,304.14,P,2023-08-31 10:07:36.103176
Sticker | Gratisfaction (Gold) | Berlin 2019,22,306.08,P,2023-08-31 10:07:36.103176
Sticker | sergej (Gold) | Berlin 2019,14,333.34,P,2023-08-31 10:07:36.103176
Sticker | Avangar (Foil) | Berlin 2019,43,338.83,P,2023-08-31 10:07:41.843778
Sticker | CR4ZY (Foil) | Berlin 2019,37,341.79,P,2023-08-31 10:07:41.843778
Sticker | kennyS (Foil) | Berlin 2019,118,361.81,P,2023-08-31 10:07:41.843778
Sticker | Boombl4 (Gold) | Berlin 2019,31,373.12,P,2023-08-31 10:07:41.843778
Sticker | AZR (Gold) | Berlin 2019,39,383.66,P,2023-08-31 10:07:41.843778
Sticker | Aerial (Gold) | Berlin 2019,17,403.90,P,2023-08-31 10:07:41.843778
Sticker | flamie (Gold) | Berlin 2019,23,411.01,P,2023-08-31 10:07:41.843778
Sticker | buster (Gold) | Berlin 2019,14,424.20,P,2023-08-31 10:07:41.843778
Sticker | JUGi (Gold) | Berlin 2019,10,428.88,P,2023-08-31 10:07:41.843778
Sticker | RpK (Gold) | Berlin 2019,22,428.88,P,2023-08-31 10:07:41.843778
Sticker | ANGE1 (Gold) | Berlin 2019,38,432.82,P,2023-08-31 10:07:44.006690
Sticker | ShahZaM (Gold) | Berlin 2019,25,432.65,P,2023-08-31 10:07:44.006690
Sticker | xsepower (Gold) | Berlin 2019,8,436.68,P,2023-08-31 10:07:44.006690
Sticker | jkaem (Gold) | Berlin 2019,14,452.02,P,2023-08-31 10:07:44.006690
Sticker | DeadFox (Gold) | Berlin 2019,41,451.75,P,2023-08-31 10:07:44.006690
Sticker | v4lde (Gold) | Berlin 2019,11,457.53,P,2023-08-31 10:07:44.006690
Sticker | Tyloo (Foil) | Berlin 2019,72,457.53,P,2023-08-31 10:07:44.006690
Sticker | xseveN (Gold) | Berlin 2019,20,458.19,P,2023-08-31 10:07:44.006690
Sticker | ALEX (Gold) | Berlin 2019,28,473.87,P,2023-08-31 10:07:44.006690
Sticker | AmaNEk (Gold) | Berlin 2019,14,477.78,P,2023-08-31 10:07:44.006690
Sticker | AdreN (Gold) | Berlin 2019,20,478.45,P,2023-08-31 10:07:46.670829
Sticker | EspiranTo (Gold) | Berlin 2019,9,480.41,P,2023-08-31 10:07:46.670829
Sticker | JaCkz (Gold) | Berlin 2019,9,495.45,P,2023-08-31 10:07:46.670829
Sticker | nitr0 (Gold) | Berlin 2019,17,499.10,P,2023-08-31 10:07:46.670829
Sticker | erkaSt (Gold) | Berlin 2019,16,500.30,P,2023-08-31 10:07:46.670829
Sticker | SANJI (Gold) | Berlin 2019,16,501.98,P,2023-08-31 10:07:46.670829
Sticker | yuurih (Gold) | Berlin 2019,14,514.41,P,2023-08-31 10:07:46.670829
Sticker | HellRaisers (Foil) | Berlin 2019,27,509.63,P,2023-08-31 10:07:46.670829
Sticker | Krad (Gold) | Berlin 2019,18,518.97,P,2023-08-31 10:07:46.670829
Sticker | gla1ve (Gold) | Berlin 2019,14,510.50,P,2023-08-31 10:07:46.670829
Sticker | xand (Gold) | Berlin 2019,18,505.03,P,2023-08-31 10:07:51.915211
Sticker | Rickeh (Gold) | Berlin 2019,57,523.29,P,2023-08-31 10:07:51.915211
Sticker | SicK (Gold) | Berlin 2019,27,534.66,P,2023-08-31 10:07:51.915211
Sticker | LUCAS1 (Gold) | Berlin 2019,17,537.36,P,2023-08-31 10:07:51.915211
Sticker | oskar (Gold) | Berlin 2019,15,540.43,P,2023-08-31 10:07:51.915211
Sticker | Brehze (Gold) | Berlin 2019,11,542.14,P,2023-08-31 10:07:51.915211
Sticker | dephh (Gold) | Berlin 2019,39,543.32,P,2023-08-31 10:07:51.915211
Sticker | ableJ (Gold) | Berlin 2019,14,540.34,P,2023-08-31 10:07:51.915211
Sticker | qikert (Gold) | Berlin 2019,10,545.91,P,2023-08-31 10:07:51.915211
Sticker | REZ (Gold) | Berlin 2019,23,552.65,P,2023-08-31 10:07:51.915211
Sticker | loWel (Gold) | Berlin 2019,12,555.96,P,2023-08-31 10:07:53.550648
Sticker | gade (Gold) | Berlin 2019,14,566.68,P,2023-08-31 10:07:53.550648
Sticker | allu (Gold) | Berlin 2019,24,568.00,P,2023-08-31 10:07:53.550648
Sticker | ISSAA (Gold) | Berlin 2019,13,583.33,P,2023-08-31 10:07:53.550648
Sticker | almazer (Gold) | Berlin 2019,10,589.15,P,2023-08-31 10:07:53.550648
Sticker | Keoz (Gold) | Berlin 2019,12,587.79,P,2023-08-31 10:07:53.550648
Sticker | VINI (Gold) | Berlin 2019,11,593.98,P,2023-08-31 10:07:53.550648
Sticker | speed4k (Gold) | Berlin 2019,31,605.62,P,2023-08-31 10:07:53.550648
Sticker | NAF (Gold) | Berlin 2019,18,612.44,P,2023-08-31 10:07:53.550648
Sticker | Ramz1kBO$$ (Gold) | Berlin 2019,15,618.59,P,2023-08-31 10:07:53.550648
Sticker | yel (Gold) | Berlin 2019,7,620.94,P,2023-08-31 10:07:55.693779
Sticker | aizy (Gold) | Berlin 2019,7,627.69,P,2023-08-31 10:07:55.693779
Sticker | Kjaerbye (Gold) | Berlin 2019,9,628.01,P,2023-08-31 10:07:55.693779
Sticker | NBK- (Gold) | Berlin 2019,17,639.22,P,2023-08-31 10:07:55.693779
Sticker | Aleksib (Gold) | Berlin 2019,19,639.43,P,2023-08-31 10:07:55.693779
Sticker | FL1T (Gold) | Berlin 2019,18,641.19,P,2023-08-31 10:07:55.693779
Sticker | Magisk (Gold) | Berlin 2019,14,672.56,P,2023-08-31 10:07:55.693779
Sticker | EliGE (Gold) | Berlin 2019,29,677.15,P,2023-08-31 10:07:55.693779
Sticker | t0rick (Gold) | Berlin 2019,9,705.91,P,2023-08-31 10:07:55.693779
Sticker | stanislaw (Gold) | Berlin 2019,11,722.25,P,2023-08-31 10:07:55.693779
Sticker | DeStiNy (Gold) | Berlin 2019,15,748.39,P,2023-08-31 10:07:56.790529
Sticker | ottoNd (Gold) | Berlin 2019,12,764.09,P,2023-08-31 10:07:56.790529
Sticker | svyat (Gold) | Berlin 2019,11,767.05,P,2023-08-31 10:07:56.790529
Sticker | Golden (Gold) | Berlin 2019,25,771.27,P,2023-08-31 10:07:56.790529
Sticker | GeT_RiGhT (Gold) | Berlin 2019,30,774.82,P,2023-08-31 10:07:56.790529
Sticker | LETN1 (Gold) | Berlin 2019,10,779.85,P,2023-08-31 10:07:56.790529
Sticker | woxic (Gold) | Berlin 2019,7,787.48,P,2023-08-31 10:07:56.790529
Sticker | coldzera (Gold) | Berlin 2019,22,787.56,P,2023-08-31 10:07:56.790529
Sticker | facecrack (Gold) | Berlin 2019,10,791.26,P,2023-08-31 10:07:56.790529
Sticker | fer (Gold) | Berlin 2019,15,798.80,P,2023-08-31 10:07:56.790529
Sticker | nexa (Gold) | Berlin 2019,11,805.55,P,2023-08-31 10:07:57.923808
Sticker | NEO (Gold) | Berlin 2019,27,795.36,P,2023-08-31 10:07:57.923808
Sticker | Liazz (Gold) | Berlin 2019,12,817.13,P,2023-08-31 10:07:57.923808
Sticker | apEX (Gold) | Berlin 2019,19,817.68,P,2023-08-31 10:07:57.923808
Sticker | Jerry (Gold) | Berlin 2019,7,834.36,P,2023-08-31 10:07:57.923808
Sticker | Lekr0 (Gold) | Berlin 2019,20,842.17,P,2023-08-31 10:07:57.923808
Sticker | Ethan (Gold) | Berlin 2019,5,849.94,P,2023-08-31 10:07:57.923808
Sticker | oBo (Gold) | Berlin 2019,20,890.10,P,2023-08-31 10:07:57.923808
Sticker | Xyp9x (Gold) | Berlin 2019,11,927.98,P,2023-08-31 10:07:57.923808
Sticker | electronic (Gold) | Berlin 2019,27,929.31,P,2023-08-31 10:07:57.923808
Sticker | TACO (Gold) | Berlin 2019,10,933.94,P,2023-08-31 10:07:59.603567
Sticker | Forester (Gold) | Berlin 2019,12,974.69,P,2023-08-31 10:07:59.603567
Sticker | Stewie2K (Gold) | Berlin 2019,26,976.51,P,2023-08-31 10:07:59.603567
Sticker | shox (Gold) | Berlin 2019,21,999.39,P,2023-08-31 10:07:59.603567
Sticker | neaLaN (Gold) | Berlin 2019,11,"1,041.23",P,2023-08-31 10:07:59.603567
Sticker | KSCERATO (Gold) | Berlin 2019,12,"1,078.61",P,2023-08-31 10:07:59.603567
Sticker | Zeus (Gold) | Berlin 2019,19,"1,111.98",P,2023-08-31 10:07:59.603567
Sticker | jks (Gold) | Berlin 2019,12,"1,150.60",P,2023-08-31 10:07:59.603567
Sticker | olofmeister (Gold) | Berlin 2019,26,"1,153.96",P,2023-08-31 10:07:59.603567
Sticker | malta (Gold) | Berlin 2019,9,"1,164.38",P,2023-08-31 10:07:59.603567
Sticker | DickStacy | Berlin 2019,63,"1,231.01",P,2023-08-31 10:08:00.711534
Sticker | GuardiaN (Gold) | Berlin 2019,18,"1,243.00",P,2023-08-31 10:08:00.711534
Sticker | dexter (Gold) | Berlin 2019,9,"1,247.65",P,2023-08-31 10:08:00.711534
Sticker | dupreeh (Gold) | Berlin 2019,16,"1,247.65",P,2023-08-31 10:08:00.711534
Sticker | tarik (Gold) | Berlin 2019,10,"1,325.57",P,2023-08-31 10:08:00.711534
Sticker | f0rest (Gold) | Berlin 2019,25,"1,398.10",P,2023-08-31 10:08:00.711534
Sticker | huNter- (Gold) | Berlin 2019,8,"1,408.38",P,2023-08-31 10:08:00.711534
Sticker | BnTeT (Gold) | Berlin 2019,9,"1,413.08",P,2023-08-31 10:08:00.711534
Sticker | Lucky (Gold) | Berlin 2019,17,"1,498.08",P,2023-08-31 10:08:00.711534
Sticker | chrisJ (Gold) | Berlin 2019,5,"1,568.69",P,2023-08-31 10:08:00.711534
Sticker | Sico (Gold) | Berlin 2019,14,"1,598.53",P,2023-08-31 10:08:02.894967
Sticker | FalleN (Gold) | Berlin 2019,21,"1,789.63",P,2023-08-31 10:08:02.894967
Sticker | kinqie (Gold) | Berlin 2019,10,"1,843.64",P,2023-08-31 10:08:02.894967
Sticker | Perfecto (Gold) | Berlin 2019,5,"1,897.47",P,2023-08-31 10:08:02.894967
Sticker | rain (Gold) | Berlin 2019,16,"2,036.30",P,2023-08-31 10:08:02.894967
Sticker | Jame (Gold) | Berlin 2019,15,"2,167.75",P,2023-08-31 10:08:02.894967
Sticker | chelo (Gold) | Berlin 2019,5,"2,161.27",P,2023-08-31 10:08:02.894967
Sticker | karrigan (Gold) | Berlin 2019,7,"2,196.82",P,2023-08-31 10:08:02.894967
Sticker | Twistzz (Gold) | Berlin 2019,23,"2,390.30",P,2023-08-31 10:08:02.894967
Sticker | Freeman (Gold) | Berlin 2019,3,"2,456.21",P,2023-08-31 10:08:02.894967
Sticker | DickStacy (Foil) | Berlin 2019,40,"2,501.41",P,2023-08-31 10:08:04.574417
Sticker | ZywOo (Gold) | Berlin 2019,26,"2,728.33",P,2023-08-31 10:08:04.574417
Sticker | Summer (Gold) | Berlin 2019,3,"3,058.62",P,2023-08-31 10:08:04.574417
Sticker | Attacker (Gold) | Berlin 2019,7,"3,274.89",P,2023-08-31 10:08:04.574417
Sticker | device (Gold) | Berlin 2019,22,"3,398.38",P,2023-08-31 10:08:04.574417
Sticker | NiKo (Gold) | Berlin 2019,14,"3,452.00",P,2023-08-31 10:08:04.574417
Sticker | s1mple (Gold) | Berlin 2019,23,"3,764.46",P,2023-08-31 10:08:04.574417
Sticker | frozen (Gold) | Berlin 2019,4,"3,898.73",P,2023-08-31 10:08:04.574417
Sticker | kNgV- (Gold) | Berlin 2019,11,"4,301.74",P,2023-08-31 10:08:04.574417
