Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Recoil PP-Bizon (Monster Purple),7,5.88,CDN,2023-08-30 12:35:44.357484
Sealed Graffiti | Recoil AK-47 (Monster Purple),21,142.30,P,2023-08-31 10:01:23.154945
Sealed Graffiti | Recoil M4A1-S (Shark White),10,143.18,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil UMP-45 (Dust Brown),8,143.17,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil M4A1-S (War Pig Pink),15,144.34,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil Galil AR (Blood Red),9,136.39,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil SG 553 (Shark White),12,145.75,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil M4A4 (Brick Red),16,147.96,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil M4A1-S (Monarch Blue),25,149.24,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil AUG (Brick Red),15,155.56,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil XM1014 (War Pig Pink),17,156.22,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil M4A4 (Bazooka Pink),12,163.68,P,2023-08-31 10:01:27.019726
Sealed Graffiti | Recoil CZ-75 (Dust Brown),7,163.68,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil M4A1-S (Violent Violet),17,163.41,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil AK-47 (Jungle Green),11,166.83,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil AK-47 (SWAT Blue),21,164.71,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil P90 (Battle Green),17,169.40,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil AK-47 (Tiger Orange),27,170.83,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil FAMAS (Shark White),8,169.29,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil AWP (Tiger Orange),15,170.91,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil AK-47 (Brick Red),9,169.40,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil FAMAS (Blood Red),17,171.25,P,2023-08-31 10:01:29.222388
Sealed Graffiti | Recoil PP-Bizon (Wire Blue),6,170.91,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil Galil AR (Shark White),6,174.04,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil MP7 (Princess Pink),8,176.47,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil AK-47 (Monarch Blue),12,179.75,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil UMP-45 (Jungle Green),8,184.76,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil AK-47 (Violent Violet),23,186.27,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil AK-47 (War Pig Pink),17,186.27,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil PP-Bizon (Monarch Blue),8,187.23,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil P90 (War Pig Pink),10,188.25,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil UMP-45 (Bazooka Pink),11,188.56,P,2023-08-31 10:01:33.484724
Sealed Graffiti | Recoil UMP-45 (Battle Green),9,189.75,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil AK-47 (Wire Blue),14,194.16,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil AWP (Shark White),11,194.47,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil MP7 (War Pig Pink),18,195.85,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil AK-47 (Bazooka Pink),10,199.83,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil M4A4 (Wire Blue),20,204.42,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil MP7 (Desert Amber),9,205.23,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil AWP (Monarch Blue),23,208.72,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil AK-47 (Desert Amber),11,210.62,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil UMP-45 (Tracer Yellow),8,210.25,P,2023-08-31 10:01:35.087015
Sealed Graffiti | Recoil MP7 (Frog Green),12,210.47,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil AUG (Dust Brown),9,210.47,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil AK-47 (Battle Green),10,212.14,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil MP7 (Jungle Green),17,212.42,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil SG 553 (Tracer Yellow),14,217.65,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil UMP-45 (Blood Red),8,221.05,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil MP9 (Violent Violet),9,220.97,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil UMP-45 (Cash Green),5,222.23,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil AWP (Cash Green),16,224.13,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil AWP (Princess Pink),13,228.73,P,2023-08-31 10:01:38.299693
Sealed Graffiti | Recoil AWP (War Pig Pink),23,228.76,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil AWP (Dust Brown),26,229.42,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil UMP-45 (Desert Amber),5,235.70,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil AWP (SWAT Blue),16,237.26,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil AWP (Wire Blue),10,239.23,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil UMP-45 (SWAT Blue),4,242.10,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil PP-Bizon (Monster Purple),7,244.40,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil AWP (Jungle Green),23,246.41,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil AK-47 (Princess Pink),14,248.37,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil UMP-45 (Tiger Orange),4,251.93,P,2023-08-31 10:01:39.442423
Sealed Graffiti | Recoil AK-47 (Shark White),7,250.99,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil UMP-45 (Frog Green),8,256.60,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil AWP (Battle Green),13,258.47,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil AWP (Violent Violet),16,264.70,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil AWP (Tracer Yellow),15,285.62,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil AK-47 (Cash Green),4,283.44,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil UMP-45 (Shark White),6,286.94,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil AK-47 (Blood Red),13,292.82,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil AK-47 (Frog Green),12,299.50,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil MP7 (Battle Green),12,300.01,P,2023-08-31 10:01:42.712330
Sealed Graffiti | Recoil AWP (Frog Green),12,304.07,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil MP7 (Tracer Yellow),11,333.67,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil UMP-45 (Wire Blue),9,342.38,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil UMP-45 (Monster Purple),8,341.79,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil UMP-45 (Monarch Blue),6,348.10,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil UMP-45 (Princess Pink),11,352.95,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil AK-47 (Tracer Yellow),5,356.87,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil Galil AR (Battle Green),14,398.05,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil AWP (Monster Purple),12,423.45,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil AWP (Desert Amber),10,428.88,P,2023-08-31 10:01:46.379617
Sealed Graffiti | Recoil XM1014 (Violent Violet),5,471.42,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil AWP (Brick Red),8,482.65,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil SG 553 (Desert Amber),10,486.69,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil AUG (Wire Blue),7,486.95,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil UMP-45 (Violent Violet),5,537.36,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil AWP (Bazooka Pink),14,543.81,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil AK-47 (Dust Brown),24,569.17,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil PP-Bizon (Cash Green),1,621.86,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil UMP-45 (Brick Red),4,648.91,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil Galil AR (Desert Amber),2,977.63,P,2023-08-31 10:01:49.002826
Sealed Graffiti | Recoil SG 553 (Tiger Orange),1,"1,148.71",P,2023-08-31 10:01:50.601551
Sealed Graffiti | Recoil MAC-10 (Jungle Green),2,"1,222.04",P,2023-08-31 10:01:50.601551
Sealed Graffiti | Recoil UMP-45 (War Pig Pink),12,"1,237.29",P,2023-08-31 10:01:50.601551
Sealed Graffiti | Recoil AWP (Blood Red),6,"1,673.56",P,2023-08-31 10:01:50.601551
Sealed Graffiti | Recoil MP7 (War Pig Pink),18,4.66,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil P90 (Tiger Orange),20,1.99,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil MP7 (Frog Green),12,5.01,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil PP-Bizon (Princess Pink),10,1.77,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil UMP-45 (Dust Brown),8,3.40,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil AK-47 (Brick Red),9,4.03,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil AWP (Bazooka Pink),14,12.95,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil M4A1-S (Shark White),10,3.40,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil M4A1-S (Monster Purple),19,2.57,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil AUG (Desert Amber),14,1.47,CDN,2023-08-31 10:48:39.916103
Sealed Graffiti | Recoil SG 553 (Cash Green),14,0.96,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil MP7 (SWAT Blue),17,1.08,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil XM1014 (Shark White),16,1.11,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil MP7 (Wire Blue),12,1.16,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil MP7 (Dust Brown),20,1.18,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil MP7 (Monarch Blue),14,1.22,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil MAC-10 (Brick Red),25,1.22,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil MAC-10 (Dust Brown),18,1.22,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil MAC-10 (Battle Green),17,1.26,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil CZ-75 (Violent Violet),28,1.26,CDN,2023-08-31 10:48:42.098524
Sealed Graffiti | Recoil P90 (Jungle Green),18,1.26,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil P90 (Shark White),13,1.28,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil MP7 (Violent Violet),15,1.28,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil XM1014 (Monarch Blue),23,1.27,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil SG 553 (Brick Red),28,1.28,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil MP7 (Cash Green),25,1.29,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil AUG (Cash Green),15,1.26,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil Galil AR (Violent Violet),21,1.31,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil P90 (Monster Purple),14,1.30,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil MAC-10 (SWAT Blue),17,1.32,CDN,2023-08-31 10:48:44.837339
Sealed Graffiti | Recoil MP9 (Desert Amber),23,1.32,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil P90 (Desert Amber),23,1.31,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil MP9 (Brick Red),32,1.33,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil Galil AR (Princess Pink),24,1.33,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil XM1014 (Blood Red),20,1.33,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil PP-Bizon (Dust Brown),20,1.33,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil AUG (Tiger Orange),22,1.33,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil MAC-10 (Tiger Orange),15,1.33,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil AUG (Frog Green),17,1.33,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil FAMAS (Battle Green),16,1.34,CDN,2023-08-31 10:48:48.045970
Sealed Graffiti | Recoil XM1014 (Desert Amber),9,1.34,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil MP9 (Tiger Orange),12,1.35,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil AUG (Monarch Blue),17,1.38,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil P90 (Frog Green),15,1.35,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil XM1014 (Princess Pink),16,1.40,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil SG 553 (Monster Purple),15,1.40,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil XM1014 (Tracer Yellow),16,1.41,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil MP7 (Monster Purple),31,1.41,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil CZ-75 (Desert Amber),21,1.41,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil M4A4 (Battle Green),16,1.39,CDN,2023-08-31 10:48:51.701621
Sealed Graffiti | Recoil SG 553 (Princess Pink),17,1.41,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil XM1014 (Frog Green),10,1.41,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil PP-Bizon (Brick Red),17,1.41,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil FAMAS (SWAT Blue),15,1.42,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil XM1014 (Dust Brown),21,1.43,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil SG 553 (Bazooka Pink),14,1.44,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil Galil AR (Bazooka Pink),14,1.44,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil MAC-10 (Wire Blue),13,1.46,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil MAC-10 (Shark White),18,1.47,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil SG 553 (Blood Red),20,1.47,CDN,2023-08-31 10:48:53.312121
Sealed Graffiti | Recoil MAC-10 (Cash Green),14,1.47,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil AUG (Desert Amber),14,1.47,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil MP7 (Blood Red),13,1.47,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil SG 553 (Violent Violet),18,1.47,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil CZ-75 (Tracer Yellow),22,1.49,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil AUG (Shark White),16,1.50,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil PP-Bizon (Tracer Yellow),18,1.50,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil PP-Bizon (Bazooka Pink),15,1.50,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil MP9 (Dust Brown),13,1.47,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil FAMAS (Desert Amber),13,1.47,CDN,2023-08-31 10:48:55.480815
Sealed Graffiti | Recoil AUG (Monster Purple),13,1.50,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil CZ-75 (Tiger Orange),24,1.50,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil CZ-75 (Frog Green),18,1.49,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil FAMAS (Dust Brown),14,1.50,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil Galil AR (SWAT Blue),15,1.51,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil M4A4 (Desert Amber),21,1.51,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil MAC-10 (War Pig Pink),11,1.51,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil P90 (Bazooka Pink),17,1.53,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil Galil AR (Jungle Green),20,1.53,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil AUG (Princess Pink),15,1.53,CDN,2023-08-31 10:48:58.655332
Sealed Graffiti | Recoil P90 (Bazooka Pink),17,1.53,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil AUG (War Pig Pink),19,1.54,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil P90 (Tracer Yellow),11,1.54,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil PP-Bizon (Shark White),12,1.54,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil MAC-10 (Violent Violet),11,1.56,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil FAMAS (Princess Pink),18,1.56,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil PP-Bizon (Tiger Orange),15,1.56,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil M4A4 (Dust Brown),14,1.55,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil XM1014 (Bazooka Pink),15,1.56,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil Galil AR (Monarch Blue),16,1.56,CDN,2023-08-31 10:49:00.274036
Sealed Graffiti | Recoil SG 553 (Frog Green),12,1.62,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil M4A4 (Frog Green),17,1.62,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil CZ-75 (Monarch Blue),14,1.62,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil CZ-75 (Wire Blue),16,1.62,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil M4A4 (Violent Violet),28,1.62,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil PP-Bizon (Blood Red),14,1.64,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil M4A4 (Princess Pink),23,1.64,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil M4A4 (Monster Purple),14,1.65,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil MP7 (Brick Red),11,1.61,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil P90 (Violent Violet),13,1.65,CDN,2023-08-31 10:49:01.907248
Sealed Graffiti | Recoil P90 (Violent Violet),13,1.65,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil CZ-75 (Bazooka Pink),12,1.65,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil Galil AR (War Pig Pink),16,1.64,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil AUG (Violent Violet),10,1.66,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil SG 553 (Battle Green),13,1.65,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil Galil AR (Tiger Orange),14,1.65,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil M4A4 (Shark White),23,1.65,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil PP-Bizon (Jungle Green),17,1.65,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil AUG (SWAT Blue),11,1.66,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil SG 553 (Dust Brown),14,1.68,CDN,2023-08-31 10:49:04.557331
Sealed Graffiti | Recoil P90 (Dust Brown),11,1.67,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil Galil AR (Frog Green),13,1.70,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil CZ-75 (Shark White),17,1.70,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil M4A4 (Tiger Orange),16,1.70,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil CZ-75 (Brick Red),13,1.68,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil FAMAS (Wire Blue),15,1.69,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil M4A1-S (Dust Brown),21,1.72,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil CZ-75 (Battle Green),19,1.74,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil PP-Bizon (Frog Green),11,1.74,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil XM1014 (Tiger Orange),16,1.74,CDN,2023-08-31 10:49:07.231785
Sealed Graffiti | Recoil CZ-75 (War Pig Pink),19,1.74,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil MP9 (Wire Blue),16,1.77,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil XM1014 (Jungle Green),17,1.74,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil PP-Bizon (Princess Pink),10,1.77,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil Galil AR (Tracer Yellow),14,1.78,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil M4A1-S (Battle Green),19,1.77,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil PP-Bizon (Desert Amber),19,1.79,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil MP9 (Battle Green),12,1.79,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil FAMAS (Monster Purple),22,1.79,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil CZ-75 (Monster Purple),10,1.81,CDN,2023-08-31 10:49:09.356797
Sealed Graffiti | Recoil Galil AR (Dust Brown),12,1.86,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil SG 553 (War Pig Pink),13,1.87,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil AUG (Jungle Green),16,1.87,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil M4A4 (SWAT Blue),20,1.86,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil FAMAS (Cash Green),16,1.86,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil P90 (Brick Red),22,1.86,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil FAMAS (Bazooka Pink),15,1.88,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil P90 (Blood Red),11,1.91,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil MAC-10 (Princess Pink),14,1.93,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil Galil AR (Wire Blue),11,1.93,CDN,2023-08-31 10:49:11.529754
Sealed Graffiti | Recoil Galil AR (Brick Red),23,1.92,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil CZ-75 (Cash Green),11,1.91,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil MP9 (Jungle Green),14,1.96,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil MAC-10 (Frog Green),18,1.97,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil M4A4 (Tracer Yellow),35,1.97,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil SG 553 (Jungle Green),15,1.98,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil MP9 (Bazooka Pink),11,2.00,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil PP-Bizon (SWAT Blue),16,1.99,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil P90 (Tiger Orange),20,1.99,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil MP9 (Blood Red),14,2.02,CDN,2023-08-31 10:49:14.193791
Sealed Graffiti | Recoil FAMAS (Monarch Blue),12,2.02,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil MP9 (Monarch Blue),17,2.02,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil Galil AR (Cash Green),13,2.07,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil FAMAS (Brick Red),12,2.07,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil AUG (Bazooka Pink),8,2.02,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil M4A4 (Blood Red),28,2.04,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil MP9 (SWAT Blue),23,2.08,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil AUG (Tracer Yellow),21,2.03,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil PP-Bizon (War Pig Pink),14,2.09,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil MP7 (Bazooka Pink),15,2.12,CDN,2023-08-31 10:49:15.841517
Sealed Graffiti | Recoil AUG (Battle Green),13,2.16,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil P90 (Princess Pink),13,2.20,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil M4A1-S (Princess Pink),13,2.19,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil AUG (Blood Red),18,2.19,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil FAMAS (Tiger Orange),12,2.21,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil M4A1-S (Jungle Green),22,2.22,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil M4A4 (Jungle Green),19,2.23,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil SG 553 (Wire Blue),16,2.32,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil MAC-10 (Monster Purple),8,2.32,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil MAC-10 (Monarch Blue),15,2.33,CDN,2023-08-31 10:49:20.024884
Sealed Graffiti | Recoil M4A4 (War Pig Pink),12,2.31,CDN,2023-08-31 10:49:22.696722
