Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Question Mark (Violent Violet),35,0.37,CDN,2023-08-28 02:36:28.108681
Sealed Graffiti | Okay (SWAT Blue),100,0.1,CDN,2023-08-30 05:55:17.535640
Sealed Graffiti | Oops (SWAT Blue),69,0.25,CDN,2023-08-30 05:55:17.535640
Sealed Graffiti | 1G (Wire Blue),336,0.11,CDN,2023-08-30 05:55:17.535640
Sealed Graffiti | Okay (Violent Violet),152,0.12,CDN,2023-08-30 05:55:17.535640
Sealed Graffiti | Dead Now (Desert Amber),240,0.13,CDN,2023-08-30 05:55:17.535640
Sealed Graffiti | Choke (Desert Amber),36,0.25,CDN,2023-08-30 05:55:17.535640
Sealed Graffiti | Uh Oh (Wire Blue),105,0.09,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Denied (Dust Brown),116,0.09,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Okay (Dust Brown),146,0.09,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Denied (Cash Green),185,0.09,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Okay (Jungle Green),160,0.09,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Denied (Brick Red),78,0.1,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Denied (Wire Blue),284,0.1,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Uh Oh (Jungle Green),163,0.1,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Uh Oh (Brick Red),194,0.1,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Denied (Battle Green),71,0.1,CDN,2023-08-30 05:55:19.236281
Sealed Graffiti | Uh Oh (Dust Brown),213,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Uh Oh (Frog Green),190,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Uh Oh (SWAT Blue),135,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Uh Oh (Cash Green),184,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | 1G (Violent Violet),261,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Uh Oh (Desert Amber),426,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Denied (Jungle Green),211,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Uh Oh (Bazooka Pink),92,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Denied (SWAT Blue),147,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Okay (Monarch Blue),139,0.1,CDN,2023-08-30 05:55:22.516031
Sealed Graffiti | Okay (Cash Green),101,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | Uh Oh (Battle Green),248,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | 1G (Jungle Green),267,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | Okay (Desert Amber),179,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | 1G (Cash Green),650,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | Denied (Princess Pink),113,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | 1G (Dust Brown),484,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | Okay (SWAT Blue),100,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | Uh Oh (Blood Red),69,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | Okay (War Pig Pink),152,0.1,CDN,2023-08-30 05:55:39.030183
Sealed Graffiti | Denied (Desert Amber),134,0.1,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Okay (Bazooka Pink),78,0.1,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | 1G (Blood Red),172,0.1,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Uh Oh (Tracer Yellow),104,0.1,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Okay (Brick Red),102,0.1,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Denied (Monarch Blue),142,0.1,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Uh Oh (Princess Pink),81,0.11,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | 1G (Frog Green),215,0.11,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Uh Oh (Violent Violet),146,0.11,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Rly (Princess Pink),135,0.11,CDN,2023-08-30 05:55:43.801536
Sealed Graffiti | Uh Oh (Monarch Blue),116,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | 1G (War Pig Pink),390,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | Denied (Tiger Orange),164,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | Okay (Shark White),186,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | Okay (Wire Blue),160,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | Rly (Tracer Yellow),147,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | Uh Oh (Monster Purple),213,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | 1G (Tracer Yellow),263,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | Rly (Wire Blue),109,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | Okay (Battle Green),136,0.11,CDN,2023-08-30 05:55:45.447497
Sealed Graffiti | 200 IQ (SWAT Blue),143,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Rly (Dust Brown),307,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Uh Oh (Tiger Orange),188,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Denied (Violent Violet),100,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Smooch (Dust Brown),84,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Okay (Tiger Orange),173,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Little EZ (Dust Brown),183,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Rly (Desert Amber),178,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Denied (War Pig Pink),160,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Rly (Violent Violet),154,0.11,CDN,2023-08-30 05:55:47.111624
Sealed Graffiti | Dead Now (Wire Blue),108,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | 200 IQ (Dust Brown),99,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Smooch (Cash Green),120,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | 1G (Wire Blue),336,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Smooch (Frog Green),85,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Rly (Jungle Green),210,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Rly (Tiger Orange),152,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Rly (Monarch Blue),105,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Smooch (Jungle Green),91,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Smooch (SWAT Blue),52,0.11,CDN,2023-08-30 05:55:48.296817
Sealed Graffiti | Rly (Battle Green),87,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | 200 IQ (Battle Green),95,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | Denied (Frog Green),187,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | 200 IQ (Desert Amber),169,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | 1G (Shark White),139,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | Rly (Frog Green),192,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | Okay (Tracer Yellow),237,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | Uh Oh (War Pig Pink),114,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | Dead Now (Dust Brown),105,0.11,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | Okay (Frog Green),188,0.12,CDN,2023-08-30 05:55:49.450425
Sealed Graffiti | 200 IQ (Frog Green),133,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Okay (Violent Violet),152,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Little EZ (Violent Violet),55,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Okay (Princess Pink),180,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Dead Now (SWAT Blue),109,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Dead Now (Frog Green),170,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Smooch (Monarch Blue),39,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Oops (Monarch Blue),63,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | 200 IQ (Cash Green),45,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Okay (Monster Purple),71,0.12,CDN,2023-08-30 05:55:50.583398
Sealed Graffiti | Rly (Cash Green),172,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Dead Now (Tiger Orange),180,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Smooch (Wire Blue),121,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | 1G (Monarch Blue),335,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Smooch (Tiger Orange),72,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Denied (Tracer Yellow),97,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Oops (Battle Green),83,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Little EZ (Cash Green),92,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | 200 IQ (Jungle Green),167,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Little EZ (Frog Green),131,0.12,CDN,2023-08-30 05:55:51.769354
Sealed Graffiti | Rly (SWAT Blue),135,0.12,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | Denied (Bazooka Pink),85,0.12,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | NT (Cash Green),46,0.12,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | Denied (Monster Purple),81,0.12,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | 1G (Brick Red),64,0.12,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | Rly (Brick Red),110,0.13,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | 1G (Bazooka Pink),122,0.13,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | Smooch (Violent Violet),71,0.13,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | Rly (Shark White),75,0.13,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | 200 IQ (Wire Blue),134,0.13,CDN,2023-08-30 05:55:53.946441
Sealed Graffiti | Dead Now (Battle Green),154,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | Little EZ (Desert Amber),105,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | Dizzy (Dust Brown),100,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | NT (Dust Brown),100,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | Oops (Desert Amber),46,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | Little EZ (Wire Blue),79,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | NT (Tiger Orange),69,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | Dead Now (Desert Amber),240,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | Smooch (Battle Green),31,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | NT (Frog Green),80,0.13,CDN,2023-08-30 05:55:56.231773
Sealed Graffiti | Little EZ (SWAT Blue),108,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | Smooch (Shark White),76,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | 1G (Princess Pink),88,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | Dead Now (Brick Red),130,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | Little EZ (Jungle Green),68,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | 200 IQ (Tiger Orange),161,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | Dizzy (Frog Green),76,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | Dead Now (Cash Green),153,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | Dead Now (Princess Pink),119,0.13,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | NT (Wire Blue),77,0.14,CDN,2023-08-30 05:55:58.357577
Sealed Graffiti | Rly (War Pig Pink),159,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | Dead Now (Monarch Blue),120,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | Denied (Blood Red),105,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | Little EZ (Brick Red),75,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | NT (Desert Amber),74,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | 200 IQ (War Pig Pink),120,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | Rly (Monster Purple),103,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | Little EZ (Princess Pink),77,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | Dead Now (Bazooka Pink),109,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | 200 IQ (Brick Red),76,0.14,CDN,2023-08-30 05:56:01.501669
Sealed Graffiti | Little EZ (Tiger Orange),36,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | 1G (Desert Amber),93,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | Little EZ (Battle Green),56,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | NT (SWAT Blue),94,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | Oops (Cash Green),130,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | Oops (Dust Brown),72,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | Smooch (War Pig Pink),63,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | NT (Jungle Green),74,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | Okay (Blood Red),90,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | Little EZ (Monarch Blue),71,0.14,CDN,2023-08-30 05:56:02.713761
Sealed Graffiti | Rly (Bazooka Pink),67,0.14,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | 200 IQ (Violent Violet),116,0.14,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | 200 IQ (Monster Purple),91,0.15,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | Smooch (Desert Amber),24,0.15,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | NT (Monarch Blue),71,0.15,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | Little EZ (Monster Purple),65,0.15,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | 200 IQ (Princess Pink),101,0.15,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | Smooch (Brick Red),32,0.16,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | Oops (Jungle Green),138,0.16,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | Dizzy (Princess Pink),42,0.16,CDN,2023-08-30 05:56:03.925694
Sealed Graffiti | NT (Princess Pink),37,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | Dizzy (Tiger Orange),81,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | NT (Tracer Yellow),66,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | Dead Now (Jungle Green),128,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | Dead Now (Violent Violet),146,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | NT (War Pig Pink),95,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | Dizzy (Battle Green),102,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | NT (Battle Green),68,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | Dizzy (Brick Red),41,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | Dizzy (Desert Amber),42,0.16,CDN,2023-08-30 05:56:05.586551
Sealed Graffiti | Dizzy (Cash Green),78,0.16,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Dead Now (War Pig Pink),92,0.16,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Smooch (Bazooka Pink),94,0.17,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Oops (Tiger Orange),77,0.17,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Dizzy (Wire Blue),46,0.17,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Little EZ (Tracer Yellow),47,0.18,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Oops (Shark White),88,0.18,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Uh Oh (Shark White),108,0.18,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Dizzy (Jungle Green),24,0.18,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Dizzy (SWAT Blue),39,0.18,CDN,2023-08-30 05:56:09.327811
Sealed Graffiti | Oops (War Pig Pink),60,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | Smooch (Blood Red),45,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | NT (Shark White),70,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | Puke (Tiger Orange),48,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | Oops (Violent Violet),79,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | Smooch (Tracer Yellow),54,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | Oops (Frog Green),99,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | NT (Violent Violet),74,0.19,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | Oops (Tracer Yellow),44,0.2,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | Oops (Wire Blue),70,0.2,CDN,2023-08-30 05:56:11.485012
Sealed Graffiti | 1G (SWAT Blue),199,0.2,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | 200 IQ (Bazooka Pink),51,0.2,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | Dead Now (Monster Purple),99,0.2,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | 200 IQ (Tracer Yellow),44,0.2,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | 200 IQ (Shark White),101,0.2,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | Puke (War Pig Pink),45,0.2,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | 1G (Monster Purple),63,0.21,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | Little EZ (War Pig Pink),39,0.21,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | Choke (Dust Brown),55,0.21,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | Puke (Dust Brown),187,0.21,CDN,2023-08-30 05:56:15.252033
Sealed Graffiti | Puke (Desert Amber),112,0.21,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Little EZ (Shark White),78,0.21,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Dead Now (Tracer Yellow),80,0.21,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Denied (Shark White),66,0.23,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | 200 IQ (Monarch Blue),80,0.23,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Oops (Monster Purple),34,0.23,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Dizzy (War Pig Pink),30,0.23,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Dizzy (Violent Violet),37,0.23,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Dizzy (Bazooka Pink),60,0.24,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Puke (Frog Green),51,0.24,CDN,2023-08-30 05:56:17.977446
Sealed Graffiti | Dizzy (Blood Red),39,0.24,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Fart (Monarch Blue),87,0.24,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Puke (Monarch Blue),56,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | NT (Monster Purple),32,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Oops (SWAT Blue),69,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Puke (SWAT Blue),75,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Puke (Cash Green),83,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Choke (Tiger Orange),49,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Choke (Desert Amber),36,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Smooch (Princess Pink),67,0.25,CDN,2023-08-30 05:56:20.743716
Sealed Graffiti | Puke (Wire Blue),73,0.26,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Fart (Tiger Orange),70,0.26,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Fart (Tracer Yellow),65,0.26,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Dizzy (Monarch Blue),13,0.27,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Fart (Desert Amber),107,0.27,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Dizzy (Monster Purple),29,0.27,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Smooch (Monster Purple),26,0.27,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Oops (Brick Red),34,0.27,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | 1G (Battle Green),115,0.27,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Question Mark (Brick Red),38,0.27,CDN,2023-08-30 05:56:24.503385
Sealed Graffiti | Fart (Blood Red),58,0.28,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Puke (Princess Pink),91,0.28,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Choke (Wire Blue),70,0.28,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Choke (Battle Green),33,0.28,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Fart (Violent Violet),66,0.28,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Dead Now (Blood Red),77,0.29,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Choke (Monarch Blue),52,0.29,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | NT (Brick Red),32,0.29,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Fart (SWAT Blue),66,0.29,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Question Mark (Dust Brown),51,0.29,CDN,2023-08-30 05:56:29.890665
Sealed Graffiti | Fart (Wire Blue),64,0.29,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Little EZ (Bazooka Pink),31,0.29,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Choke (Frog Green),39,0.29,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Puke (Battle Green),38,0.3,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Fart (Brick Red),60,0.3,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Choke (Jungle Green),38,0.3,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Puke (Shark White),57,0.3,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Dizzy (Shark White),22,0.3,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Fart (War Pig Pink),35,0.3,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Question Mark (Cash Green),23,0.3,CDN,2023-08-30 05:56:31.566010
Sealed Graffiti | Fart (Princess Pink),76,0.3,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Puke (Violent Violet),82,0.3,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Question Mark (SWAT Blue),31,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Puke (Brick Red),65,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Fart (Monster Purple),67,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Oops (Princess Pink),33,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Question Mark (Tiger Orange),27,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Choke (Tracer Yellow),65,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Puke (Tracer Yellow),57,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Choke (Violent Violet),30,0.31,CDN,2023-08-30 05:56:33.733481
Sealed Graffiti | Choke (SWAT Blue),28,0.31,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Fart (Dust Brown),62,0.31,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Little EZ (Blood Red),45,0.31,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | NT (Bazooka Pink),32,0.31,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Fart (Frog Green),49,0.32,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Choke (Brick Red),27,0.32,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Question Mark (Monarch Blue),47,0.32,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Puke (Blood Red),30,0.32,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Fart (Cash Green),84,0.32,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Question Mark (Wire Blue),43,0.34,CDN,2023-08-30 05:56:49.043639
Sealed Graffiti | Fart (Shark White),45,0.34,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Question Mark (Desert Amber),52,0.34,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Question Mark (Monster Purple),48,0.34,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Question Mark (Princess Pink),38,0.35,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Oops (Bazooka Pink),22,0.35,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Choke (Cash Green),72,0.35,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Choke (Bazooka Pink),37,0.36,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Question Mark (Violent Violet),38,0.36,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Choke (War Pig Pink),33,0.36,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Question Mark (Battle Green),36,0.37,CDN,2023-08-30 05:56:50.693605
Sealed Graffiti | Puke (Monster Purple),73,0.37,CDN,2023-08-30 05:56:55.489021
Sealed Graffiti | NT (Blood Red),47,0.37,CDN,2023-08-30 05:56:55.489021
Sealed Graffiti | Question Mark (Jungle Green),45,0.38,CDN,2023-08-30 05:56:55.489021
Sealed Graffiti | Question Mark (Frog Green),22,0.39,CDN,2023-08-30 05:56:55.489021
